"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 1, 2025 7:42:30 AM PDT","24029990701","Transfer","","","To your account ending in: 234, Bank Transfer ID: 6V74C6BB6LM151G","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-951.66","-951.66"
"Jul 1, 2025 7:52:50 AM PDT","24029990701","Order","114-0576551-2993055","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","HAWLEY","PA","18428","MarketplaceFacilitator","20.99","1.26","0","0","0","0","0","0","0","0","-1.26","-3.15","-7.97","0","0","9.87"
"Jul 1, 2025 8:10:35 AM PDT","24029990701","Order","113-4277270-4656266","Trucks WHite","4x4 RC Cars for Adults 48kmh High-Speed - 1:12 Scale Large Waterproof Remote Control Truck, Offroad Electric Monster Car, 2 Batteries 30+ Min Play, Al","1","amazon.com","Standard Orders","Amazon","ORLANDO","FL","32822","MarketplaceFacilitator","69.99","4.55","0","0","0","0","0","0","0","0","-9.10","-21.00","-8.31","0","0","36.13"
"Jul 1, 2025 8:10:35 AM PDT","24029990701","Order","113-4277270-4656266","Trucks WHite","4x4 RC Cars for Adults 48kmh High-Speed - 1:12 Scale Large Waterproof Remote Control Truck, Offroad Electric Monster Car, 2 Batteries 30+ Min Play, Al","1","amazon.com","Standard Orders","Amazon","ORLANDO","FL","32822","","69.99","4.55","0","0","0","0","0","0","0","0","0","0","-8.31","0","0","66.23"
"Jul 1, 2025 8:24:23 AM PDT","24029990701","Order","114-3829142-5531410","Rainbow colorswing","60"" Giant Oval Flying Saucer Tree Swing for Kids - 700LBS Capacity Platform Swing, 2 Hanging Straps (Rainbow Color)","1","amazon.com","Standard Orders","Amazon","UNITY","ME","04988","MarketplaceFacilitator","69.99","3.85","6.99","0.38","0","0","0","0","0","0","-4.23","-10.50","-21.36","0","0","45.12"
"Jul 1, 2025 12:30:00 PM PDT","24029990701","Order","113-4278828-7640238","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","BOILING SPRINGS","PA","17007","MarketplaceFacilitator","20.99","1.26","5.43","0","0","0","0","0","-5.43","0","-1.26","0","-7.97","0","0","13.02"
"Jul 1, 2025 12:52:21 PM PDT","24029990701","Order","113-3253196-8041060","Trucks WHite","4x4 RC Cars for Adults 48kmh High-Speed - 1:12 Scale Large Waterproof Remote Control Truck, Offroad Electric Monster Car, 2 Batteries 30+ Min Play, Al","1","amazon.com","Standard Orders","Amazon","ORLANDO","FL","32822","MarketplaceFacilitator","69.99","4.55","0","0","0","0","0","0","0","0","-4.55","0","-8.31","0","0","61.68"
"Jul 1, 2025 1:39:20 PM PDT","24029990701","Order","112-5888235-7219414","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10010","MarketplaceFacilitator","21.99","1.95","0","0","0","0","0","0","0","0","-1.95","0","-7.97","0","0","14.02"
"Jul 1, 2025 1:40:00 PM PDT","24029990701","Refund","113-6663669-0661850","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","VALLEY STREAM","NY","11581","MarketplaceFacilitator","-20.99","-1.81","0","0","0","0","0","0","0","0","1.81","2.52","0","0","0","-18.47"
"Jul 1, 2025 1:48:36 PM PDT","24029990701","Order","111-3276913-7476239","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","SHERMAN OAKS","CA","91403","MarketplaceFacilitator","21.99","2.14","0","0","0","0","0","0","0","0","-2.14","0","-7.97","0","0","14.02"
"Jul 1, 2025 1:50:02 PM PDT","24029990701","Order","111-7545468-5723400","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","VAN NUYS","CA","91406","MarketplaceFacilitator","21.99","2.14","0","0","0","0","0","0","0","0","-2.14","0","-7.97","0","0","14.02"
"Jul 1, 2025 3:53:40 PM PDT","24029990701","Order","114-2295761-4391428","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","Woodmere","NY","11598","MarketplaceFacilitator","21.99","1.90","0","0","0","0","0","0","0","0","-1.90","0","-7.97","0","0","14.02"
"Jul 1, 2025 4:05:54 PM PDT","24029990701","Order","113-7194183-1995404","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","COLUMBUS","OH","43215","MarketplaceFacilitator","21.99","1.76","0","0","0","0","0","0","0","0","-1.76","0","-7.97","0","0","14.02"
"Jul 1, 2025 5:32:03 PM PDT","24029990701","Order","112-8926690-1593815","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","LAKEWOOD","NJ","08701","MarketplaceFacilitator","21.99","1.46","0","0","0","0","0","0","0","0","-1.46","0","-7.97","0","0","14.02"
"Jul 1, 2025 6:04:00 PM PDT","24029990701","Order","114-1927751-9776236","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","PASADENA","CA","91107","MarketplaceFacilitator","21.99","2.31","0","0","0","0","0","0","0","0","-2.31","0","-7.97","0","0","14.02"
"Jul 1, 2025 6:08:28 PM PDT","24029990701","Order","113-2569595-4890639","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","SAINT AUGUSTINE","FL","32095","MarketplaceFacilitator","21.99","1.43","0","0","0","0","0","0","0","0","-1.43","0","-7.97","0","0","14.02"
"Jul 1, 2025 6:21:44 PM PDT","24029990701","Adjustment","","car yellow","FBA Inventory Reimbursement - Damaged:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.68","8.68"
"Jul 1, 2025 6:44:02 PM PDT","24029990701","Order","113-0789464-4639454","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","ASHEVILLE","NC","28803","MarketplaceFacilitator","21.99","1.54","0","0","0","0","0","0","0","0","-1.54","0","-7.97","0","0","14.02"
"Jul 1, 2025 7:01:10 PM PDT","24029990701","Order","111-2862602-8155426","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","SMYRNA","TN","37167","MarketplaceFacilitator","21.99","2.14","1.50","0","0","0","0","0","-1.50","0","-4.28","0","-7.97","0","0","11.88"
"Jul 1, 2025 7:01:10 PM PDT","24029990701","Order","111-2862602-8155426","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","SMYRNA","TN","37167","","21.99","2.14","1.49","0","0","0","0","0","-1.49","0","0","0","-7.97","0","0","16.16"
"Jul 1, 2025 7:35:34 PM PDT","24029990701","Order","112-6296890-0153057","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","LOUISVILLE","KY","40229","MarketplaceFacilitator","21.99","1.32","0","0","0","0","0","0","0","0","-1.32","0","-7.97","0","0","14.02"
"Jul 1, 2025 8:34:42 PM PDT","24029990701","Order","114-5801993-3434621","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","LOUISVILLE","KY","40214","MarketplaceFacilitator","21.99","1.32","0","0","0","0","0","0","0","0","-1.32","0","-7.97","0","0","14.02"
"Jul 1, 2025 9:26:57 PM PDT","24029990701","Order","113-4582593-6994647","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","ARLINGTON","WA","98223","MarketplaceFacilitator","21.99","2.00","1.50","0","0","0","0","0","-1.50","0","-2.00","0","-7.97","0","0","14.02"
"Jul 1, 2025 9:31:01 PM PDT","24029990701","Order","111-8263302-2893842","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10016","MarketplaceFacilitator","21.99","1.95","0","0","0","0","0","0","0","0","-1.95","0","-7.97","0","0","14.02"
"Jul 1, 2025 9:38:10 PM PDT","24029990701","Order","114-1440299-2075401","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","DORA","AL","35062","MarketplaceFacilitator","21.99","1.76","0","0","0","0","0","0","0","0","-1.76","0","-7.97","0","0","14.02"
"Jul 1, 2025 10:16:18 PM PDT","24029990701","Order","114-3978179-2458645","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","CORONA","CA","92880","MarketplaceFacilitator","21.99","1.70","0","0","0","0","0","0","0","0","-1.70","0","-7.97","0","0","14.02"
"Jul 1, 2025 10:19:18 PM PDT","24029990701","Order","114-1513218-9198638","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","JERSEY CITY","NJ","07306","MarketplaceFacilitator","21.99","1.46","0","0","0","0","0","0","0","0","-1.46","0","-7.97","0","0","14.02"
"Jul 1, 2025 11:47:31 PM PDT","24029990701","Order","112-1685398-8570619","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","PARKER","CO","80134","MarketplaceFacilitator","20.99","1.05","0","0","0","0","0","0","0","0","-1.05","0","-7.97","0","0","13.02"
"Jul 2, 2025 12:41:24 AM PDT","24029990701","Order","113-5421232-2833832","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11201","MarketplaceFacilitator","21.99","1.95","0","0","0","0","0","0","0","0","-1.95","0","-7.97","0","0","14.02"
"Jul 2, 2025 1:11:14 AM PDT","24029990701","Order","111-6480694-9492200","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","PFLUGERVILLE","TX","78660","MarketplaceFacilitator","21.99","1.81","0","0","0","0","0","0","0","0","-1.81","0","-7.97","0","0","14.02"
"Jul 2, 2025 3:23:49 AM PDT","24029990701","Order","112-5889802-0897838","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","TEMPE","AZ","85282","MarketplaceFacilitator","21.99","1.78","0","0","0","0","0","0","0","0","-1.78","0","-7.97","0","0","14.02"
"Jul 2, 2025 5:11:31 AM PDT","24029990701","Order","114-2653247-8266631","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","TUJUNGA","CA","91042","MarketplaceFacilitator","21.99","2.14","0","0","0","0","0","0","0","0","-2.14","0","-7.97","0","0","14.02"
"Jul 2, 2025 5:21:00 AM PDT","24029990701","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-294.47","0","-294.47"
"Jul 2, 2025 9:40:38 AM PDT","24029990701","Order","112-7603647-2988226","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","FOLEY","AL","36535","MarketplaceFacilitator","21.99","1.76","3.81","0","0","0","0","0","-3.81","0","-1.76","0","-7.97","0","0","14.02"
"Jul 2, 2025 12:03:31 PM PDT","24029990701","Order","112-3774797-6593868","Metallic-Red-Mahogany Violin","Metallic Red Peach Heart Varnish Silent Electric Solid Wood Violin - 4/4 Full Size Professional/Student Kit w/Bow, Case & Preamp, Handcrafted Solid Ma","1","amazon.com","Standard Orders","Amazon","WARREN","MI","48092","MarketplaceFacilitator","99.99","6.00","0","0","0","0","0","0","0","0","-6.00","0","-14.55","0","0","85.44"
"Jul 2, 2025 12:56:51 PM PDT","24029990701","Liquidations","29286803873551","X004FYG29B","Beard Trimming Apron with Suction Cups - 12x10 Inch Black Beard Hair Catcher for Men | Waterproof & Easy Clean | Ideal Shaving Gift (30x25 cm)","1","","Standard Orders","","","","","","0.08","0","0","0","0","0","0","0","0","0","0","0","0","-0.26","0","-0.18"
"Jul 2, 2025 2:06:05 PM PDT","24029990701","Order","113-3023170-5913866","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","BARTOW","FL","33830","MarketplaceFacilitator","21.99","1.54","0","0","0","0","0","0","0","0","-1.54","0","-7.97","0","0","14.02"
"Jul 2, 2025 2:32:23 PM PDT","24029990701","Order","113-8247108-4348264","Rainbow colorswing","60"" Giant Oval Flying Saucer Tree Swing for Kids - 700LBS Capacity Platform Swing, 2 Hanging Straps (Rainbow Color)","1","amazon.com","Standard Orders","Amazon","Bloomfield","IA","52537","MarketplaceFacilitator","69.99","4.65","6.19","0","0","0","0","0","-9.69","0","-4.65","0","-14.37","0","0","52.12"
"Jul 2, 2025 2:36:37 PM PDT","24029990701","Order","111-4075629-3594669","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","WILLARD","UT","84340","MarketplaceFacilitator","21.99","1.53","1.00","0","0","0","0","0","-1.00","0","-1.53","0","-7.97","0","0","14.02"
"Jul 2, 2025 2:42:00 PM PDT","24029990701","Order","112-9529429-2771440","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","MELROSE","MA","02176","MarketplaceFacilitator","21.99","1.37","0","0","0","0","0","0","0","0","-1.37","0","-7.97","0","0","14.02"
"Jul 2, 2025 4:26:43 PM PDT","24029990701","Order","114-0708123-2955430","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10019","MarketplaceFacilitator","21.99","1.95","0","0","0","0","0","0","0","0","-1.95","0","-7.97","0","0","14.02"
"Jul 2, 2025 5:49:15 PM PDT","24029990701","Liquidations","29116100943551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Jul 2, 2025 6:05:11 PM PDT","24029990701","Order","111-5495939-4025827","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","WASHINGTON","DC","20003","MarketplaceFacilitator","21.99","1.32","0","0","0","0","0","0","0","0","-1.32","0","-7.97","0","0","14.02"
"Jul 2, 2025 6:05:13 PM PDT","24029990701","Refund","112-0263336-2864256","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","LONG BEACH","CA","90805","MarketplaceFacilitator","-20.99","-2.20","-6.99","0","0","0","0","0","6.99","0","2.20","2.52","0","0","0","-18.47"
"Jul 2, 2025 6:59:01 PM PDT","24029990701","Order","111-7830191-7969855","white-Viola","MA 16-Inch Solid Wood Viola in White Finish - Handcrafted 4/4 Size Acoustic Viola for Students & Adults with Case, Bow, Rosin, Bridge & Strings","1","amazon.com","Standard Orders","Amazon","GARDEN GROVE","CA","92843","MarketplaceFacilitator","99.99","8.75","0","0","0","0","0","0","0","0","-8.75","0","-17.21","0","0","82.78"
"Jul 2, 2025 7:11:25 PM PDT","24029990701","Order","114-5489080-5522633","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","DOWNEY","CA","90241","MarketplaceFacilitator","21.99","2.31","0","0","0","0","0","0","0","0","-2.31","0","-7.97","0","0","14.02"
"Jul 2, 2025 7:28:27 PM PDT","24029990701","Liquidations","29125098546551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.17","0","0","0","0","0","0","0","0","0","0","0","0","-0.33","0","-0.16"
"Jul 2, 2025 9:50:19 PM PDT","24055629421","Order","114-6278512-9285858","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","Florissant","MO","63033","MarketplaceFacilitator","21.99","1.20","0","0","0","0","0","0","0","0","-1.20","0","-7.97","0","0","14.02"
"Jul 2, 2025 10:18:29 PM PDT","24055629421","Order","114-7196669-4275464","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","OLATHE","KS","66061","MarketplaceFacilitator","21.99","2.08","0","0","0","0","0","0","0","0","-2.08","0","-7.97","0","0","14.02"
"Jul 2, 2025 10:38:18 PM PDT","24055629421","Refund","111-4773607-6065825","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","Glendale Heights","IL","60139","MarketplaceFacilitator","-20.99","-1.73","0","0","0","0","0","0","0","0","1.73","2.52","0","0","0","-18.47"
