"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"01.11.2025 22:09:46 UTC","25875105812","Bestellung","306-7948774-1933952","HO-FasciaRoller-BK","Schaumstoffrolle, 45x15 cm Faszienrolle für Wirbelsäule & Rücken, Beine, Arme, Mittel-Harte Massagerolle für Fitness, Yoga und Pilates, Fitnessstu","1","amazon.de","Amazon","Zeil A. Main","","97475","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,44","0","0","9,05"
"01.11.2025 22:18:24 UTC","25875105812","Bestellung","028-5859284-7902762","HO-CocktailSet-10","Cocktail Shaker Set, Craft Cocktail Set mit Ständer, Edelstahl Cocktail Shaker, Bar Zubehör (10-teilige)","1","amazon.de","Amazon","Göttingen","","37075","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-4,49","0","0","8,62"
"01.11.2025 22:20:35 UTC","25875105812","Bestellung","306-0267707-9817931","SP-BALL65CM-BK","Ceciliec 65CM Gymnastikball,Balancebälle für Fitnessstudio, Yoga, Schwangerschaft und Stabilität, Anti-Burst-Schweizer Ball mit Schnellpumpe (Schwa","1","amazon.de","Amazon","Linz","","4020","MarketplaceFacilitator","14,28","2,86","0,56","0,11","0","0","-0,56","-0,11","-2,86","-2,55","-4,75","0","0","6,98"
"01.11.2025 22:24:57 UTC","25875105812","Bestellung","028-0244627-8663503","SP-BACKPACK-RE25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Rot, 25L)","1","amazon.de","Amazon","Leipzig","","04347","","21,84","4,15","0","0","0","0","0","0","0","-3,90","-6,23","0","0","15,86"
"01.11.2025 22:31:26 UTC","25875105812","Bestellung","304-2254987-5572359","SP-BANDSSET-RE2","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Rinteln","Niedersachsen","31737","MarketplaceFacilitator","5,54","1,05","0","0","0","0","0","0","-1,05","-0,99","-2,62","0","0","1,93"
"01.11.2025 22:32:30 UTC","25875105812","Bestellung","304-0380913-8841106","HO-SquareGlassJar-12","Ceciliec 12er-Pack Leere Kerzengläser, 100ml Mini Quadratische Glasflaschen mit Verschlussstopfen, Mini-Gläser mit Korkdeckeln für die Herstellung","2","amazon.de","Amazon","Bremen","","28357","MarketplaceFacilitator","25,20","4,78","0","0","0","0","0","0","-4,78","-4,50","-10,88","0","0","9,82"
"01.11.2025 22:33:06 UTC","25875105812","Bestellung","306-2867912-1468315","HO-Mason-16oz12pack","12 Stück Einmachgläser mit regulärer Öffnung, 473 ml, Einmachgläser mit silberfarbenem Metalldeckel und Bändern mit Messmarkierungen, zum Einkoc","1","amazon.de","Amazon","Ebersbach An Der Fils","","73061","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-5,94","0","0","13,38"
"01.11.2025 22:41:35 UTC","25875105812","Bestellung","304-9322970-2146720","HO-SquareGlassJar-12","Ceciliec 12er-Pack Leere Kerzengläser, 100ml Mini Quadratische Glasflaschen mit Verschlussstopfen, Mini-Gläser mit Korkdeckeln für die Herstellung","1","amazon.de","Amazon","München","","80339","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","-2,25","-5,44","0","0","4,91"
"01.11.2025 22:45:30 UTC","25875105812","Bestellung","028-7287689-3411530","SP-BACKPACK-YE18L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Gelb, 18L)","1","amazon.de","Amazon","Pforzheim","","75177","","18,48","3,51","0","0","0","0","0","0","0","-3,30","-6,23","0","0","12,46"
"01.11.2025 22:45:54 UTC","25875105812","Bestellung","306-4189307-4441145","HO-SquareGlassJar-12","Ceciliec 12er-Pack Leere Kerzengläser, 100ml Mini Quadratische Glasflaschen mit Verschlussstopfen, Mini-Gläser mit Korkdeckeln für die Herstellung","1","amazon.de","Amazon","Eching","","84174","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","-2,25","-5,44","0","0","4,91"
"01.11.2025 23:03:19 UTC","25875105812","Bestellung","028-4415423-2043540","HO-Breadbox-W","Ceciliec Brotkasten mit Deckel, Großer Knäckebrot Box aus Metall, Brotkasten Edelstahl Für Brot, Brötchen, Gebäck, Platzsparende Aufbewahrungsbox","1","amazon.de","Amazon","Hesel","","26835","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-5,94","0","0","6,48"
"01.11.2025 23:09:29 UTC","25875105812","Bestellung","304-3891439-4013117","HO-CocktailSet-8","Cocktail Shaker Set, Craft Cocktail Set mit Ständer, Edelstahl Cocktail Shaker, Bar Zubehör (8-teilige)","1","amazon.de","Amazon","Senden","","48308","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-3,84","0","0","7,89"
"01.11.2025 23:12:08 UTC","25875105812","Bestellung","303-3137421-2922754","SP-BANDSSET-BE2","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Fulda","","36043","MarketplaceFacilitator","5,87","1,12","0","0","0","0","0","0","-1,12","-1,05","-2,62","0","0","2,20"
"01.11.2025 23:35:08 UTC","25875105812","Bestellung","303-5028889-1409140","HO-SquareGlassJar-12","Ceciliec 12er-Pack Leere Kerzengläser, 100ml Mini Quadratische Glasflaschen mit Verschlussstopfen, Mini-Gläser mit Korkdeckeln für die Herstellung","1","amazon.de","Amazon","Baindt","Baden-Württemberg","88255","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","-2,25","-5,44","0","0","4,91"
"01.11.2025 23:48:37 UTC","25875105812","Bestellung","306-5206676-9613153","SP-BANDSSET-BE4","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Wolfsburg","","38440","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-3,42","0","0","9,69"
"01.11.2025 23:59:12 UTC","25875105812","Bestellung","303-1539441-1275501","HO-FasciaRoller-BK","Schaumstoffrolle, 45x15 cm Faszienrolle für Wirbelsäule & Rücken, Beine, Arme, Mittel-Harte Massagerolle für Fitness, Yoga und Pilates, Fitnessstu","1","amazon.de","Amazon","Köln","","51107","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,44","0","0","9,05"
"02.11.2025 00:08:03 UTC","25875105812","Bestellung","306-8105752-7854707","SP-BALL65CM-BK","Ceciliec 65CM Gymnastikball,Balancebälle für Fitnessstudio, Yoga, Schwangerschaft und Stabilität, Anti-Burst-Schweizer Ball mit Schnellpumpe (Schwa","1","amazon.de","Amazon","Erfurt","Thüringen","99094","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-4,75","0","0","6,98"
"02.11.2025 00:14:10 UTC","25875105812","Bestellung","306-0368330-8239533","HO-CocktailSet-10","Cocktail Shaker Set, Craft Cocktail Set mit Ständer, Edelstahl Cocktail Shaker, Bar Zubehör (10-teilige)","1","amazon.de","Amazon","Mettmann","","40822","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-4,49","0","0","8,62"
"02.11.2025 00:14:52 UTC","25875105812","Bestellung","305-4488521-7453141","HO-KingPillow-White","Ceciliec Memory Foam-Kissen, verstellbare Füllung für besseren Schlaf mit zusätzlicher Polsterung, maschinenwaschbar, Feste Polsterung, Abnehmbarer","1","amazon.de","Amazon","Stuttgart","","70569","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-6,58","0","0","5,15"
"02.11.2025 04:13:43 UTC","25875105812","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-417,50","0","-417,50"
"02.11.2025 22:58:05 UTC","25875105812","Bestellung","028-8313303-4554700","HO-CocktailSet-10","Cocktail Shaker Set, Craft Cocktail Set mit Ständer, Edelstahl Cocktail Shaker, Bar Zubehör (10-teilige)","1","amazon.de","Amazon","Berlin","","14059","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-4,49","0","0","7,93"
"03.11.2025 07:20:20 UTC","25875105812","Bestellung","028-2034877-7364305","HO-AmbGldJr-12","Ceciliec Braunglasbehälter, 236 ml (8 oz) leere Kosmetikbehälter für DIY-Projekte, Bernsteinfarbene Gläser für Kerzenherstellung (12)","1","amazon.de","Amazon","Freistadt","","4240","MarketplaceFacilitator","13,44","2,69","0","0","0","0","0","0","-5,38","-4,80","-5,83","0","0","0,12"
"03.11.2025 07:20:20 UTC","25875105812","Bestellung","028-2034877-7364305","HO-AmbGldJr-12","Ceciliec Braunglasbehälter, 236 ml (8 oz) leere Kosmetikbehälter für DIY-Projekte, Bernsteinfarbene Gläser für Kerzenherstellung (12)","1","amazon.de","Amazon","Freistadt","","4240","","13,44","2,69","0","0","0","0","0","0","0","0","-5,83","0","0","10,30"
"03.11.2025 07:54:38 UTC","25875105812","Bestellung","306-4114434-5456302","HO-HANGERS-6PCS","Hochwertige Holz-Kleiderbügel - 6er-Set - robuste Kleiderbügel mit breiten Schultern - Kleiderbügel mit 6,3 cm Schulterausweitung für Anzüge und","1","amazon.de","Amazon","Dübendorf","","86","MarketplaceFacilitator","21,00","1,70","0,93","0,07","0","0","-0,93","-0,07","-1,70","-3,75","-5,75","0","0","11,50"
"03.11.2025 12:23:16 UTC","25875105812","Erstattung","302-9381767-5034715","HO-BALL65CM-BLUE","Ceciliec 65CM Gymnastikball,Balancebälle für Fitnessstudio, Yoga, Schwangerschaft und Stabilität, Anti-Burst-Schweizer Ball mit Schnellpumpe (Blau)","1","amazon.de","Amazon","Leverkusen","","51379","MarketplaceFacilitator","-11,76","-2,23","0","0","0","0","0","0","2,23","1,68","0","0","0","-10,08"
"03.11.2025 12:27:12 UTC","25875105812","Erstattung","306-1588351-4877909","6B-WLKX-MVH8","Heizkissen für Nacken, Heizkissen Nacken Schulter, mit extra weicher Oberfläche, 30x43CM Wiederverwendbar Nackenheizkissen für Kopfschmerzen, Schme","1","amazon.de","Amazon","Wilhelmshaven","","26388","MarketplaceFacilitator","-13,44","-2,55","0","0","0","0","0","0","2,55","1,92","0","0","0","-11,52"
"03.11.2025 14:16:25 UTC","25875105812","Bestellung","304-2245602-6489968","HO-GrmCape","Lätzchen für die Bartrasur, Rasierumhang für Rasur Haarschnitte, Barttrimmschürze & Rasierumhang, Tolles Geschenk für die Bartpflege, Geschenke f","1","amazon.de","Amazon","Berlin","","12524","MarketplaceFacilitator","5,03","0,96","0","0","0","0","0","0","-0,96","-0,48","-2,65","0","0","1,90"
"03.11.2025 18:47:28 UTC","25875105812","Erstattung","305-8526636-3071539","SP-BANDSSET-BE2","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Liebenburg","Niedersachsen","38704","MarketplaceFacilitator","-5,87","-1,12","0","0","0","0","0","0","1,12","0,84","0","0","0","-5,03"
"03.11.2025 19:27:04 UTC","25875105812","Bestellung","028-1190706-7494765","HO-HANGERS-6PCS","Hochwertige Holz-Kleiderbügel - 6er-Set - robuste Kleiderbügel mit breiten Schultern - Kleiderbügel mit 6,3 cm Schulterausweitung für Anzüge und","1","amazon.de","Amazon","Rheinberg","","47495","","21,00","3,99","0","0","0","0","0","0","0","-3,75","-5,75","0","0","15,49"
